,evil
108914,0
13458,0
117399,0
177216,0
26445,0
144961,0
182758,0
170514,0
4302,0
157793,0
12171,0
35457,0
124815,0
15004,0
145529,0
2469,0
77723,0
19145,0
162542,0
66999,0
148356,0
28185,0
126812,0
83651,0
133318,0
177774,0
155142,0
172931,0
116210,0
90446,0
35785,0
56021,0
12734,0
112889,0
67651,0
44806,0
79809,0
151728,0
3151,0
4576,0
11173,0
83852,0
100161,0
32823,0
119897,0
12181,0
57496,0
76269,0
67867,0
172691,0
126397,0
136127,0
101380,0
176927,0
185514,0
86331,0
39349,0
123,0
183245,0
41296,0
15606,0
173620,0
115533,0
8618,0
137601,0
38838,0
72344,0
116070,0
49278,0
130122,0
141133,0
162328,0
119266,0
183813,0
19283,0
138794,0
140557,0
168475,0
129595,0
129836,0
165250,0
182370,0
174568,0
87434,0
46765,0
89889,0
127131,0
163445,0
42207,0
62876,0
142406,0
15292,0
290599,1
136573,0
75515,0
128989,0
182036,0
45391,0
115981,0
87667,0
16956,0
45043,0
50,0
110258,0
163674,0
7033,0
32287,0
1908,0
151807,0
94683,0
41989,0
6305,0
123639,0
13653,0
142526,0
98871,0
10922,0
45335,0
182112,0
162552,0
181029,0
185561,0
80002,0
86844,0
96064,0
138248,0
60559,0
96418,0
94890,0
25815,0
100500,0
123573,0
7994,0
160242,0
184532,0
105358,0
129720,0
66000,0
99618,0
147196,0
97145,0
95460,0
35892,0
125395,0
64667,0
20451,0
79803,0
13120,0
130389,0
21401,0
148239,0
11482,0
80828,0
154995,0
7083,0
138692,0
97041,0
1174,0
121583,0
101628,0
105491,0
133016,0
148765,0
156134,0
151453,0
28053,0
169718,0
167884,0
85107,0
119163,0
43061,0
74350,0
124095,0
5420,0
121988,0
157958,0
49498,0
45383,0
71903,0
111721,0
12360,0
72217,0
104500,0
37324,0
36543,0
187420,0
122259,0
5460,0
25847,0
133946,0
124325,0
142821,0
38923,0
109877,0
85307,0
142007,0
100879,0
64764,0
155538,0
70710,0
180396,0
11084,0
116685,0
2282,0
58792,0
107775,0
88812,0
106765,0
100650,0
87414,0
109936,0
1753,0
151662,0
161100,0
20875,0
114274,0
142100,0
153689,0
210100,1
149999,0
75007,0
50326,0
25025,0
108300,0
130966,0
78523,0
162694,0
88727,0
121921,0
178860,0
24446,0
70008,0
59267,0
83747,0
67536,0
50525,0
89014,0
138649,0
35775,0
27159,0
96207,0
131886,0
91158,0
180593,0
114411,0
80620,0
8928,0
87588,0
45771,0
120018,0
94508,0
16577,0
186354,0
172358,0
60150,0
151080,0
14107,0
98107,0
165498,0
15094,0
140526,0
59028,0
143819,0
19223,0
82291,0
77775,0
177380,0
150647,0
74326,0
144467,0
147659,0
56767,0
55687,0
169866,0
77329,0
42093,0
132164,0
20754,0
84226,0
56302,0
6174,0
39976,0
148917,0
82065,0
61738,0
49925,0
45996,0
108643,0
98305,0
110983,0
15975,0
130120,0
50785,0
186188,0
187288,0
125666,0
141417,0
142595,0
107559,0
78840,0
25745,0
52184,0
166212,0
110630,0
23247,0
55063,0
111186,0
84265,0
182385,0
133632,0
161802,0
67274,0
32992,0
44518,0
60386,0
37400,0
144014,0
22178,0
6499,0
144554,0
32068,0
160061,0
187237,0
119473,0
179316,0
4279,0
147945,0
18460,0
145690,0
126122,0
152799,0
119757,0
108104,0
176298,0
75441,0
88700,0
36917,0
59424,0
44711,0
115319,0
132127,0
96092,0
82196,0
154783,0
29645,0
51431,0
133571,0
48468,0
127187,0
65029,0
49532,0
77131,0
107718,0
128122,0
141415,0
9861,0
110813,0
81865,0
164214,0
122504,0
81466,0
83539,0
175948,0
84076,0
149444,0
170619,0
115300,0
143953,0
58749,0
184994,0
18698,0
147005,0
86484,0
75231,0
50068,0
66030,0
97492,0
69578,0
41894,0
24483,0
176879,0
188669,0
185700,0
183306,0
32038,0
74514,0
174329,0
162888,0
143305,0
170645,0
55444,0
100388,0
45460,0
92726,0
68928,0
172497,0
167368,0
88619,0
158994,0
166475,0
75611,0
129537,0
186599,0
83137,0
84407,0
87622,0
125424,0
50181,0
125937,0
16918,0
168674,0
17870,0
183905,0
170173,0
85303,0
80256,0
180162,0
33192,0
26987,0
171680,0
90052,0
344414,1
31112,0
97992,0
140973,0
141712,0
73702,0
7530,0
115237,0
24519,0
156500,0
110049,0
150559,0
90958,0
100683,0
31578,0
162826,0
140207,0
103501,0
166455,0
133262,0
154071,0
162087,0
44510,0
139867,0
124055,0
28929,0
113958,0
181409,0
92708,0
12886,0
79397,0
173927,0
62492,0
57286,0
31298,0
93294,0
92765,0
170484,0
89680,0
70053,0
111262,0
85637,0
8879,0
68117,0
115531,0
66753,0
27924,0
7164,0
68441,0
71051,0
100599,0
68074,0
168870,0
35280,0
169037,0
18595,0
25640,0
64692,0
332910,1
65374,0
173067,0
21861,0
89974,0
154624,0
101838,0
168278,0
142267,0
140179,0
137414,0
85456,0
142487,0
162846,0
104526,0
69862,0
149898,0
13740,0
163659,0
129489,0
77061,0
21979,0
81525,0
173893,0
96145,0
21187,0
105901,0
93504,0
169829,0
84975,0
108021,0
3753,0
9025,0
61588,0
3804,0
94535,0
304460,1
81101,0
100594,0
44415,0
57363,0
117331,0
112783,0
103325,0
125393,0
162142,0
25663,0
19847,0
114665,0
121372,0
15716,0
115480,0
40438,0
88777,0
60348,0
178793,0
169755,0
131853,0
152635,0
9527,0
113426,0
45658,0
86397,0
62780,0
77426,0
118031,0
118258,0
149745,0
107720,0
71004,0
123577,0
116764,0
11225,0
677,0
146936,0
154786,0
131213,0
183343,0
58633,0
142497,0
23069,0
127126,0
14317,0
59100,0
12758,0
80726,0
111858,0
169379,0
64702,0
129166,0
170228,0
52732,0
76298,0
185029,0
15342,0
55256,0
60905,0
133572,0
123611,0
66939,0
167247,0
99301,0
142042,0
60368,0
112365,0
21311,0
178185,0
59310,0
32835,0
48362,0
130429,0
10375,0
124066,0
114485,0
134428,0
164215,0
94882,0
136588,0
134086,0
59400,0
83053,0
27259,0
143673,0
182186,0
97486,0
3225,0
135947,0
86456,0
164895,0
140933,0
77622,0
31805,0
100257,0
18716,0
10933,0
35348,0
142475,0
73824,0
40638,0
31983,0
174380,0
151791,0
41433,0
89986,0
183314,0
136428,0
153485,0
137756,0
99233,0
135583,0
127162,0
65448,0
22400,0
163815,0
98905,0
24215,0
149712,0
70403,0
63793,0
113400,0
85399,0
92180,0
32157,0
61250,0
71194,0
62272,0
60014,0
161043,0
14892,0
118613,0
67101,0
53678,0
183805,0
138170,0
90954,0
116306,0
103296,0
35829,0
135065,0
19010,0
166811,0
63216,0
40142,0
176479,0
14218,0
89919,0
130661,0
40705,0
77770,0
19549,0
54222,0
57719,0
36941,0
154940,0
31083,0
32757,0
90678,0
152998,0
2869,0
126731,0
75463,0
94908,0
27361,0
179823,0
153054,0
173617,0
53708,0
95727,0
49138,0
15759,0
167828,0
124899,0
59747,0
41481,0
115808,0
9612,0
181942,0
127623,0
38811,0
118555,0
166916,0
69944,0
72105,0
78228,0
30478,0
10538,0
65695,0
97253,0
28224,0
181730,0
156977,0
37167,0
111338,0
74827,0
186886,0
111067,0
93043,0
170000,0
60793,0
38049,0
27300,0
141342,0
55758,0
40994,0
36981,0
47233,0
105364,0
117286,0
119485,0
139856,0
144359,0
104375,0
89670,0
22238,0
121526,0
30068,0
165646,0
152577,0
30388,0
5497,0
31217,0
162081,0
68553,0
176877,0
123040,0
74568,0
181670,0
69574,0
4640,0
184474,0
166112,0
124720,0
119706,0
138288,0
69045,0
122403,0
18228,0
61980,0
175668,0
51732,0
137678,0
175608,0
153216,0
97221,0
76956,0
139291,0
107262,0
75467,0
133052,0
1460,0
53911,0
112488,0
110144,0
9121,0
10148,0
175654,0
49131,0
23470,0
89152,0
120487,0
12095,0
15053,0
16994,0
78892,0
73207,0
180555,0
75249,0
120994,0
69009,0
40771,0
146489,0
176143,0
111206,0
59767,0
140434,0
79339,0
85470,0
107610,0
75068,0
38355,0
27129,0
115656,0
61036,0
91795,0
115572,0
173404,0
14800,0
62421,0
180428,0
96076,0
76967,0
134052,0
34337,0
97012,0
23836,0
175431,0
99887,0
5701,0
157525,0
179288,0
84914,0
92383,0
5722,0
97060,0
138989,0
326377,1
72788,0
98364,0
100482,0
44889,0
8864,0
108163,0
107876,0
104763,0
1282,0
55480,0
100999,0
131858,0
167112,0
183851,0
44559,0
44874,0
24427,0
94734,0
37363,0
83631,0
5546,0
76580,0
82348,0
72585,0
87372,0
56771,0
123481,0
44844,0
19253,0
63433,0
180413,0
90852,0
1879,0
155148,0
20352,0
26756,0
85478,0
112700,0
126535,0
93066,0
135548,0
10200,0
105077,0
157555,0
109762,0
151498,0
80207,0
155823,0
112780,0
53948,0
6818,0
110410,0
109028,0
170434,0
38397,0
115487,0
85756,0
80585,0
56139,0
130299,0
96381,0
183594,0
84410,0
45877,0
112211,0
28253,0
49959,0
155418,0
123761,0
145112,0
67319,0
151058,0
168731,0
40950,0
102619,0
143722,0
141630,0
138622,0
5579,0
183537,0
100280,0
186874,0
148412,0
185133,0
180641,0
71756,0
181543,0
100353,0
120077,0
164960,0
99751,0
24347,0
113858,0
45275,0
138044,0
24048,0
19547,0
85047,0
117290,0
93395,0
163965,0
84047,0
179514,0
68482,0
83099,0
49384,0
173724,0
50359,0
177165,0
59959,0
176009,0
139094,0
73835,0
80667,0
73028,0
99489,0
180365,0
121548,0
100325,0
76229,0
101030,0
11457,0
147441,0
17481,0
19265,0
5398,0
75177,0
97102,0
82017,0
133999,0
93206,0
14445,0
60547,0
177409,0
47635,0
10267,0
327774,1
188260,0
136418,0
35128,0
77895,0
58979,0
74219,0
115593,0
80942,0
68434,0
74151,0
51759,0
117089,0
111356,0
127502,0
36058,0
93526,0
169073,0
174622,0
175479,0
2641,0
21620,0
31082,0
152006,0
187693,0
84479,0
23372,0
48502,0
143330,0
53064,0
19218,0
58467,0
24072,0
90754,0
89420,0
177815,0
179596,0
71870,0
111965,0
43332,0
17299,0
63157,0
59493,0
128238,0
183780,0
23645,0
26986,0
94184,0
128248,0
153003,0
143608,0
38323,0
131443,0
77984,0
80250,0
3185,0
5813,0
54437,0
154288,0
70791,0
150094,0
32333,0
34836,0
167382,0
53934,0
104744,0
83947,0
45748,0
110884,0
3346,0
159972,0
8934,0
38407,0
25431,0
171034,0
154617,0
81718,0
115185,0
12793,0
15526,0
130667,0
163802,0
110090,0
145851,0
167218,0
26115,0
162083,0
117767,0
112366,0
79528,0
33876,0
73796,0
174100,0
87146,0
133749,0
133762,0
150408,0
56937,0
77750,0
185358,0
78842,0
135685,0
65807,0
183411,0
89300,0
110956,0
48903,0
54597,0
88629,0
43628,0
134985,0
44520,0
104739,0
99568,0
128668,0
142253,0
145839,0
50631,0
88570,0
120237,0
163388,0
15374,0
127997,0
92062,0
171613,0
27079,0
30589,0
123479,0
178993,0
115498,0
123184,0
70014,0
172329,0
179110,0
156813,0
173068,0
86966,0
6041,0
166871,0
27342,0
173375,0
67018,0
172317,0
26895,0
115515,0
172062,0
59975,0
146569,0
184685,0
169176,0
184468,0
186670,0
117398,0
56012,0
71466,0
93359,0
24878,0
72926,0
41423,0
98541,0
99443,0
43086,0
139868,0
50337,0
174978,0
149132,0
80739,0
48648,0
61160,0
99994,0
181446,0
16611,0
57955,0
37818,0
118099,0
32642,0
41840,0
184315,0
113476,0
18379,0
117,0
118300,0
41600,0
63086,0
143943,0
28887,0
81919,0
176895,0
103831,0
105174,0
36131,0
168756,0
2928,0
32027,0
93283,0
38971,0
62777,0
145328,0
107054,0
37942,0
50402,0
141031,0
12154,0
5127,0
69025,0
92651,0
59905,0
44241,0
78462,0
60841,0
150452,0
57188,0
96881,0
97241,0
188199,0
116174,0
43404,0
103940,0
51968,0
25800,0
174991,0
112823,0
57200,0
154044,0
139091,0
157837,0
105393,0
89921,0
288962,1
130349,0
142214,0
32279,0
4658,0
140787,0
37117,0
145123,0
164698,0
46037,0
108234,0
139282,0
141641,0
181266,0
42332,0
118273,0
74148,0
75950,0
64748,0
150247,0
157980,0
139948,0
150678,0
35206,0
58724,0
152775,0
117426,0
167586,0
30858,0
152794,0
11788,0
83974,0
19308,0
128075,0
173093,0
55336,0
33058,0
15426,0
155352,0
95451,0
170041,0
12601,0
92405,0
82789,0
131266,0
175145,0
31991,0
26407,0
53306,0
2657,0
102793,0
178561,0
76837,0
63020,0
46619,0
18163,0
54938,0
78721,0
61693,0
158208,0
114018,0
140426,0
65610,0
185366,0
212364,1
77081,0
36059,0
104119,0
10460,0
125018,0
13590,0
103777,0
122269,0
102334,0
173405,0
144527,0
104921,0
86076,0
155143,0
71858,0
76421,0
78669,0
37524,0
88565,0
77587,0
5252,0
37580,0
163542,0
64177,0
154765,0
56892,0
175239,0
59822,0
160947,0
52194,0
186939,0
74167,0
216015,1
82929,0
126589,0
158064,0
125647,0
63970,0
42785,0
175700,0
172634,0
147588,0
203227,1
27463,0
96645,0
19286,0
78491,0
22355,0
46712,0
128172,0
24762,0
129550,0
134714,0
13821,0
40135,0
77064,0
169165,0
163870,0
175226,0
78032,0
488,0
9440,0
46244,0
25960,0
114792,0
132259,0
6903,0
121551,0
140990,0
117425,0
185086,0
12385,0
183568,0
32826,0
28088,0
97685,0
141961,0
156353,0
139954,0
76201,0
141182,0
64663,0
81546,0
97889,0
163384,0
29093,0
27084,0
183257,0
163534,0
117407,0
147584,0
62133,0
117611,0
30571,0
128288,0
22764,0
88550,0
31974,0
10905,0
126369,0
11295,0
27535,0
6566,0
187970,0
136169,0
157501,0
84608,0
42644,0
56252,0
179898,0
101480,0
95625,0
53138,0
45796,0
173187,0
93013,0
126354,0
89958,0
159974,0
39010,0
158802,0
36078,0
149155,0
125904,0
278684,1
187581,0
147207,0
146099,0
38256,0
28487,0
97877,0
84996,0
49334,0
53348,0
80053,0
111232,0
94532,0
84948,0
138394,0
178128,0
176901,0
75006,0
105026,0
41118,0
111823,0
176102,0
34428,0
148303,0
21709,0
7518,0
170568,0
24639,0
168557,0
73944,0
87836,0
176489,0
166679,0
25989,0
5607,0
9546,0
315813,1
126672,0
99937,0
35164,0
37496,0
36622,0
149810,0
144874,0
61834,0
91862,0
5257,0
115019,0
21454,0
171558,0
100674,0
157766,0
33555,0
40266,0
99327,0
161312,0
148797,0
119846,0
5502,0
27744,0
32143,0
46255,0
187154,0
137809,0
182725,0
157304,0
46975,0
106415,0
8181,0
186481,0
54107,0
73163,0
158494,0
130994,0
124475,0
50530,0
144259,0
10096,0
148036,0
182284,0
28662,0
147673,0
77556,0
132239,0
23506,0
141242,0
61328,0
176771,0
6139,0
133057,0
14170,0
27217,0
70413,0
99951,0
146952,0
46391,0
34628,0
93377,0
94599,0
31374,0
73934,0
132225,0
89061,0
55146,0
33960,0
137442,0
187901,0
45102,0
7482,0
14552,0
135660,0
20989,0
36225,0
136606,0
31766,0
168446,0
148784,0
4469,0
177854,0
173082,0
16293,0
51534,0
110721,0
121120,0
124756,0
63687,0
80358,0
231721,1
2527,0
94615,0
20838,0
172148,0
127130,0
73788,0
161038,0
168609,0
25351,0
9405,0
182351,0
169802,0
255515,1
65050,0
58854,0
111966,0
119813,0
182575,0
132065,0
37642,0
100003,0
101839,0
144025,0
43779,0
147925,0
68081,0
94685,0
158283,0
126234,0
7618,0
4066,0
153697,0
83759,0
111447,0
109381,0
24444,0
180960,0
163477,0
59887,0
122640,0
13460,0
183836,0
22752,0
55517,0
42117,0
123409,0
17074,0
64160,0
86242,0
61287,0
22262,0
96975,0
102647,0
179766,0
147506,0
72012,0
84520,0
117082,0
5541,0
173095,0
181707,0
105581,0
106320,0
125978,0
44747,0
168754,0
124943,0
107961,0
187044,0
76352,0
101801,0
48030,0
68971,0
86038,0
72207,0
164321,0
169514,0
106940,0
77087,0
69987,0
126110,0
15656,0
4067,0
103452,0
288930,1
178449,0
51114,0
138204,0
92887,0
127642,0
42878,0
70470,0
167650,0
26506,0
145882,0
149840,0
172563,0
86021,0
38844,0
82431,0
63072,0
41589,0
128362,0
48391,0
62935,0
27030,0
76427,0
22940,0
115590,0
114355,0
67085,0
46251,0
50976,0
6909,0
2981,0
85779,0
156992,0
1318,0
157007,0
58865,0
59734,0
110421,0
108171,0
65452,0
116220,0
54424,0
43255,0
177606,0
76500,0
69690,0
73412,0
25732,0
145748,0
146973,0
150406,0
153330,0
22296,0
70932,0
120326,0
588,0
115469,0
113662,0
127014,0
108677,0
172856,0
10940,0
177982,0
7090,0
42344,0
62358,0
39945,0
182364,0
123814,0
84637,0
85497,0
155332,0
17191,0
93106,0
12425,0
56277,0
160187,0
126538,0
145015,0
164818,0
64157,0
185298,0
149121,0
170695,0
113593,0
149863,0
318352,1
161009,0
244431,1
169713,0
123096,0
114244,0
185922,0
48790,0
41845,0
165313,0
118641,0
261720,1
129063,0
27841,0
102634,0
69038,0
183345,0
104367,0
159676,0
10403,0
1558,0
57556,0
172080,0
128792,0
113683,0
34438,0
137931,0
69821,0
136227,0
170407,0
105326,0
154366,0
57122,0
101084,0
164273,0
83336,0
33635,0
102783,0
65333,0
25039,0
23974,0
71374,0
97465,0
24142,0
145368,0
132993,0
75129,0
106094,0
122621,0
169153,0
53290,0
54324,0
279632,1
128175,0
22253,0
16223,0
154034,0
96860,0
187380,0
75108,0
173878,0
152434,0
5765,0
27464,0
125239,0
112397,0
112449,0
28955,0
46444,0
62562,0
114637,0
64429,0
20687,0
45100,0
120931,0
3820,0
18754,0
168463,0
83152,0
46809,0
41993,0
115577,0
92306,0
105840,0
20929,0
53805,0
16159,0
8502,0
150423,0
93388,0
154070,0
64745,0
32886,0
14779,0
12328,0
3589,0
118630,0
37432,0
125955,0
94432,0
133090,0
52879,0
154534,0
121565,0
132857,0
12050,0
136758,0
131173,0
70541,0
116451,0
130834,0
37348,0
64611,0
165876,0
129124,0
134163,0
76587,0
151300,0
9959,0
93980,0
45684,0
44642,0
147680,0
155861,0
33205,0
2984,0
131401,0
104636,0
5152,0
160797,0
159804,0
124088,0
48739,0
39599,0
112661,0
84558,0
52766,0
79110,0
41046,0
140539,0
68412,0
185742,0
136716,0
41479,0
27381,0
83298,0
171663,0
76136,0
46225,0
152880,0
119239,0
33956,0
18661,0
51272,0
55442,0
157354,0
170207,0
79966,0
106936,0
103786,0
33749,0
129272,0
141269,0
132812,0
69227,0
37248,0
69470,0
152184,0
69531,0
171036,0
185822,0
185151,0
26828,0
6765,0
37468,0
179030,0
122713,0
73362,0
24042,0
177581,0
101364,0
94418,0
155568,0
44890,0
107817,0
188698,0
181818,0
53116,0
123638,0
177512,0
181847,0
26165,0
120164,0
56283,0
129828,0
21410,0
50143,0
106438,0
139626,0
54014,0
172802,0
113535,0
106755,0
169066,0
146810,0
145176,0
148042,0
127495,0
64502,0
98187,0
140851,0
143967,0
168590,0
54974,0
156318,0
162697,0
53367,0
72164,0
14728,0
116683,0
161917,0
310272,1
31537,0
136189,0
108082,0
137112,0
162216,0
188337,0
74662,0
128555,0
124879,0
46834,0
118923,0
100539,0
93370,0
142783,0
12589,0
164590,0
114015,0
128993,0
135783,0
58833,0
108135,0
65206,0
155692,0
324551,1
83597,0
86220,0
44012,0
165634,0
74958,0
93343,0
117824,0
65528,0
52528,0
137123,0
34107,0
108765,0
165474,0
28274,0
179470,0
96795,0
97186,0
133502,0
49037,0
75409,0
12628,0
17967,0
92028,0
163553,0
107637,0
183074,0
89478,0
103504,0
71353,0
154,0
126326,0
34334,0
9423,0
96629,0
160280,0
94232,0
75495,0
133540,0
38566,0
143437,0
60973,0
184328,0
89112,0
184300,0
37905,0
6820,0
56246,0
21955,0
178951,0
22404,0
125617,0
175348,0
81135,0
18372,0
28054,0
145781,0
69256,0
128607,0
46620,0
31776,0
88451,0
20326,0
22223,0
115782,0
107934,0
169085,0
187716,0
177745,0
159621,0
175313,0
55560,0
11621,0
17838,0
11606,0
73287,0
97661,0
121104,0
23985,0
62690,0
38545,0
60070,0
105034,0
165113,0
175432,0
10809,0
11824,0
180586,0
156646,0
160253,0
82044,0
76853,0
5529,0
10964,0
13718,0
176422,0
126748,0
133510,0
51794,0
5312,0
145450,0
92641,0
36827,0
87036,0
153477,0
9957,0
180313,0
45494,0
64606,0
12500,0
187027,0
172832,0
18014,0
138111,0
154338,0
83589,0
29140,0
108278,0
114214,0
100914,0
137412,0
126184,0
17980,0
100138,0
185328,0
175901,0
22869,0
237407,1
178030,0
41075,0
187728,0
103370,0
15160,0
62524,0
81103,0
52845,0
125597,0
58130,0
41801,0
128601,0
111693,0
99085,0
130774,0
1562,0
62093,0
104222,0
181264,0
44685,0
17047,0
96230,0
132821,0
36806,0
14870,0
149283,0
174427,0
105571,0
51179,0
154856,0
52110,0
55990,0
54741,0
29003,0
156246,0
22082,0
67547,0
153140,0
159470,0
168752,0
22451,0
101209,0
11478,0
64034,0
17347,0
133691,0
119059,0
93187,0
150874,0
76558,0
78320,0
132987,0
139349,0
100681,0
80033,0
32990,0
117952,0
43291,0
87803,0
162690,0
32844,0
103909,0
122378,0
87747,0
76861,0
96444,0
186761,0
15153,0
145876,0
203264,1
179700,0
79934,0
24535,0
84333,0
171443,0
19276,0
109317,0
75824,0
186725,0
108593,0
144325,0
70616,0
30694,0
105703,0
80808,0
76332,0
126938,0
175599,0
38504,0
113347,0
122324,0
3821,0
63367,0
94063,0
26328,0
44834,0
100373,0
95120,0
95965,0
34863,0
69809,0
47142,0
25178,0
47789,0
96905,0
60646,0
9459,0
50989,0
186693,0
49067,0
64395,0
19487,0
44965,0
63677,0
33756,0
87647,0
59536,0
170080,0
10512,0
132206,0
108641,0
171518,0
4014,0
1276,0
344025,1
24034,0
114683,0
156581,0
35012,0
4351,0
171494,0
182165,0
81848,0
130281,0
37456,0
138084,0
122214,0
12026,0
36432,0
143213,0
7533,0
42150,0
83843,0
162377,0
44763,0
91989,0
145769,0
29022,0
172833,0
185921,0
74738,0
35977,0
43408,0
89997,0
16482,0
36866,0
26948,0
139896,0
56120,0
57455,0
90752,0
75660,0
76762,0
52159,0
112424,0
169652,0
1747,0
144643,0
116049,0
70929,0
1473,0
67236,0
43396,0
185377,0
35886,0
93769,0
53360,0
50052,0
147556,0
101866,0
92769,0
174210,0
52030,0
29741,0
20818,0
180804,0
173248,0
180977,0
34995,0
16499,0
119940,0
41940,0
161195,0
98393,0
137397,0
72615,0
153865,0
90465,0
110798,0
138990,0
37259,0
102361,0
183133,0
157923,0
107387,0
134537,0
150134,0
23364,0
15119,0
104072,0
52696,0
38204,0
27442,0
47605,0
89323,0
114808,0
141046,0
111149,0
158569,0
65275,0
67701,0
78740,0
9389,0
174331,0
37506,0
166643,0
42733,0
25824,0
6982,0
125248,0
149436,0
167482,0
66491,0
121437,0
160144,0
28221,0
167130,0
161427,0
36599,0
67142,0
151336,0
43978,0
33843,0
186235,0
45805,0
9170,0
26633,0
183050,0
37617,0
78388,0
137448,0
97395,0
132809,0
103991,0
166304,0
67955,0
16847,0
145352,0
86673,0
100215,0
142970,0
91997,0
50029,0
80853,0
49217,0
94901,0
108364,0
144901,0
17456,0
164259,0
139289,0
159959,0
137940,0
5201,0
57664,0
142449,0
173207,0
49648,0
136790,0
87984,0
140343,0
119714,0
99663,0
146695,0
45344,0
8449,0
111130,0
23246,0
165151,0
53621,0
8088,0
31706,0
70949,0
181914,0
108830,0
8033,0
19971,0
52254,0
124731,0
25289,0
85051,0
131955,0
46721,0
461,0
266313,1
85347,0
170399,0
24476,0
42446,0
56967,0
56940,0
71886,0
128157,0
130687,0
86818,0
177344,0
79341,0
106404,0
171713,0
149485,0
94809,0
140639,0
113685,0
116346,0
37689,0
116864,0
99407,0
39926,0
144493,0
89048,0
26081,0
9839,0
71557,0
123880,0
95291,0
75932,0
62097,0
152559,0
21626,0
131136,0
9872,0
79669,0
183674,0
31554,0
185010,0
88370,0
70342,0
50112,0
5068,0
78351,0
152457,0
172334,0
6229,0
18210,0
23778,0
75774,0
162875,0
129047,0
83784,0
89314,0
27026,0
168545,0
136158,0
59479,0
111673,0
105838,0
149386,0
148469,0
155595,0
13627,0
93315,0
164782,0
145068,0
78515,0
176170,0
102952,0
152854,0
180742,0
138304,0
9899,0
170003,0
52313,0
100217,0
156694,0
185026,0
71803,0
24432,0
104873,0
73007,0
131316,0
179990,0
65768,0
182247,0
145069,0
185648,0
119633,0
45266,0
87991,0
119959,0
19674,0
154988,0
4533,0
102470,0
48247,0
153212,0
25221,0
117632,0
15417,0
119178,0
114127,0
186179,0
89173,0
8731,0
92330,0
10444,0
162108,0
48382,0
114804,0
69790,0
163478,0
57602,0
140383,0
185915,0
105405,0
1058,0
163227,0
52158,0
187541,0
150941,0
20744,0
188178,0
44887,0
57534,0
46257,0
59410,0
38642,0
31079,0
95046,0
169704,0
176327,0
18836,0
45378,0
177471,0
186898,0
37384,0
132883,0
179418,0
101039,0
167906,0
160784,0
85250,0
95076,0
46426,0
131575,0
54929,0
47088,0
38219,0
50388,0
171099,0
25813,0
108306,0
53498,0
89953,0
29870,0
9681,0
17781,0
88855,0
120851,0
137425,0
4555,0
171659,0
64307,0
147755,0
103554,0
144099,0
166974,0
111254,0
86789,0
154519,0
151810,0
147285,0
59626,0
104751,0
56028,0
57464,0
70102,0
26789,0
186012,0
2875,0
72089,0
32076,0
34015,0
53884,0
114840,0
46648,0
82482,0
72254,0
108745,0
118394,0
174326,0
